author,comment,likes,published_at
@CimoBarun,Kenyataannya AS dan Israel keparat satu grup sama Indonesia di BOP,0,2026-04-18T12:23:52Z
@reixandroid361,Amerika penjajah...harus dilawan,0,2026-04-18T12:23:27Z
@muhammadjabbarashimqalbi6783,"Bravo Iran, semoga Allah SWT memberikan kekuatan",1,2026-04-18T12:22:17Z
@yt.fajar.85kurnia,Bahkan duit bop dikasi ke israel..,0,2026-04-18T12:20:37Z
@simarmatamisdin4900,mereka sama sama licik kok...iya uda perang aja..,0,2026-04-18T12:20:10Z
@MuhammadIskandar-pt5ym,Metro tv dan Iran ❤❤❤❤❤❤❤❤,2,2026-04-18T12:19:43Z
@mamangdermen,Mamarika emang kocak,2,2026-04-18T12:18:46Z
@suparmanparman6777,Kasian rakyat amerika bolak balik di bohongi presiden amerika😅,0,2026-04-18T12:18:18Z
@mesaklaway1066,Siapakah pemimpin Iran yg sebenarnya ...bingung Trump 😅,2,2026-04-18T12:16:34Z
@MAlex-q5z,"Jng percaya dng Amerika sedikit pun.. maju trus.. hancur kn Israel dan Amerika..
ALLAHU AKBAR.",0,2026-04-18T12:15:17Z
@nurbakti3560,Amerika Rakus minyak itu kenyataan,0,2026-04-18T12:15:01Z
@arjupratama1156,Bersambung ya....😂😂😂,0,2026-04-18T12:14:29Z
@HeriYanto-m9t2m,"Gak kapok2, di bhongi trsy,
Jgn mau gncetan senjata jgn percaya dgn ucapan as dan israel",0,2026-04-18T12:13:59Z
@AhmadRusdi-n3i6d,"Donald Trump Donald Trump udah tua masih aja banyak tinggah gak capek capek bikin masalah bajingan betul Donald Trump ini betul betul sipat serakah gak akan tenang hidupnya jika sipat serakah sudah mendarah daging di hatinya
Pokoknya Amerika sulit bisa di percaya 
Karena sifat bajingan Donald Trump itu gak akan puas ketika dia gak dapat apa apa walpon dia bersalah itu sipat serakahnya",0,2026-04-18T12:11:42Z
@BocilCengos,"Jangan mau nego sama si bebek, dia itu licik dan tukang tipu",0,2026-04-18T12:11:02Z
@GAS55O-g1b,IRAN PEGANG KENDALI BUKAN as... as nggak berani kontak langsung sama IRAN... hebatnya as cuma di cerita film yg fikrif... kenyataannya membehhh NDOBLEHHH...,0,2026-04-18T12:09:16Z
@MagnumFilter-h1j,"TRUMP INGIN MENGUASAI SELAT MALAKA❗

JANGAN KAN MENGUASAI SELAT. DATA PENDUDUK INDONESIA SAJA DIBERIKAN PADA AMERIKA OLEH SI ANTEK ASING.

Munculnya kabar mengenai usulan blanket overflight access atau izin lintas udara bagi pesawat militer Amerika Serikat di wilayah Indonesia memunculkan spekulasi baru di kawasan Asia Tenggara. 
Diberitakan BBCnewsindonesia, sejumlah pihak menilai langkah itu bisa menjadi bagian dari strategi Washington untuk memperkuat pengaruh di jalur pelayaran paling vital dunia, yakni (SELAT MALAKA), setelah ketegangan di Selat Hormuz terus meningkat.
Spekulasi tersebut pertama kali mencuat setelah media India, Firstpost, memuat laporan pada 15 April 2026 yang menyebut Amerika Serikat mengajukan akses terbang bagi armada militernya di langit Indonesia",0,2026-04-18T12:06:50Z
@AjonPanjaitan,Suaranya SDH agak lemas😂😂,1,2026-04-18T12:04:09Z
@Dio-t1h,Sangat baik untuk iran,0,2026-04-18T12:03:59Z
@inesyanto9069,"AS dari turun temurun hobinya penjajah merampok ke wilayah negara lain,,,selat itu otoritas hak Iran,,, masih saja di ganggu",0,2026-04-18T12:03:55Z
@wahyudikaryanto3531,"Mumpung Trump lagi br3ngs3k-br3ngs3knya, Iran hajar lagi aja, keluarkan rudal2 terbaik utk hancurkan seluruh aset AS di kawasan, bila perlu kapal induk yg mondar-mandir sok jagoan",0,2026-04-18T12:01:56Z
@FeriJeharun,"Amerika kebanyakan ngancam.
   Lakukan saja kekuatanmu pada Iran jangan kasi Kendor ratakan saja rezim irgc Iran itu semua infrakstrukturnya.
   Kasi Kado spesial buat IRGC IRAN radikal jangan biarkan .
  Dunia hanya menyaksikan siapa lebih kuat 
    Tunjukan kekuatan mu Amerika",0,2026-04-18T12:01:49Z
@gembelelit141,"Negara munafik sampai kapanpun gak akan pernah tepati janji,  selamanya akan berbuat licik.",2,2026-04-18T12:01:24Z
@idafaridah9970,Harusnya Iran sikat adari awal skrg Amerika susah punya senjata lagi,0,2026-04-18T11:58:11Z
@msofyaniyan9785,"Jagan pernah percaya dgn mereka, orang yg seperti mereka tdk Bisa di percaya, mereka itu ciri2 org munafik,, jika dipercaya mereka ingkar,,, semoga negara IRAN slalu Dilindungi 🤲🤲❤❤❤",0,2026-04-18T11:58:06Z
@KatamsiCikata,Amerika sudah jadi pembajak di laut negara lain. Memalukan,0,2026-04-18T11:57:29Z
@BangBung76-s4c,Jangan pernah percaya sama Amerika dan Israel,0,2026-04-18T11:57:18Z
@hafifuddin1042,❤ALHAMDULILLAH🤲😁SEMOGA CEPAT HANCUR BINASA SITERORIS ISRAEL DAN AMERIKA PENJAHAT PERANG MUSNAH DARI BUMI INI🤲🙏👍♥️,0,2026-04-18T11:57:10Z
@TiangJemuranAntik,Mantap Iran 🇮🇷🇮🇷🇮🇷🇮🇷🇮🇷 Allahu Akbar✊✊✊,0,2026-04-18T11:57:02Z
@mugibati,Jika Amerika kehilangan semua kapal induk di timur tengah maka sudah habis mata mata satelit Amerika di kawasan dan seluruh negara mitra Amerika tidak akan membayar biaya keamanan nasional yang membuat anggaran militer Amerika akan turun drastis,0,2026-04-18T11:56:36Z
@atangrochyadi107,Trump tidak punya pendirian...sudah stress...,0,2026-04-18T11:56:35Z
@idafaridah9970,Si Donald bebek rese banget sok kuasa,0,2026-04-18T11:56:26Z
@ahlismasselemma9599,Tutup aja BBM Indonesia sudah naik harganya 😅,1,2026-04-18T11:55:42Z
@Alfianfebriawan,"perang aja udah ngobrol mlu klaamaan negosiasi , ratakan as dan israel",0,2026-04-18T11:55:31Z
@rasdamrasdam3625,"siapa yg berani lawan as,semua negara takut sama as",0,2026-04-18T11:55:08Z
@datubinrajasalmandatu3707,Kesepakatan dgn ODGJ,1,2026-04-18T11:54:50Z
@AsyriadiIfhul-fg8ox,Emang susah damai sama penjajah,0,2026-04-18T11:53:55Z
@ZaynAlbahar,"Kukira Iran bela palestina eh ternyata tidak,
 Iran perang cuma persaingan bisnis yg ingin menguntungkan negaranya sendiri 😅",1,2026-04-18T11:53:32Z
@aribayu2569,"Gue paling demen lihat Metro TV saat bawakan berita.
Tegas dan berani mengutuk Zionist dan AS.",22,2026-04-18T11:51:33Z
@Iina-xg6yi,Donal orang licik mana mungkin dia akan menepati janji.,0,2026-04-18T11:51:26Z
@timunhitam8588,Kabarnya preman AS ikutan mangkal dan malak di sekitar situ 😅,1,2026-04-18T11:51:17Z
@MataDewa-l4b,Apapun perjanjian nya.. jangan pernah percaya sama Zionis AS dan Israel,0,2026-04-18T11:51:04Z
@zulfadewita1588,*GA USAH PERCAYAI LAGI UDAHLAH IRAN GA USAH JUGA BOLBAL IKUTAN GENJATAN SENJATA MENDING BOMBARDIR AJJA AMPE AMRIKO DAN AND ISREWEL ABIS GITU AJJA*,1,2026-04-18T11:50:43Z
@Irman-n6v,Sungguh manusia pembohong...jika Iran ingin aman maka Iran wajib punya senjata nuklir,4,2026-04-18T11:50:32Z
@ibanezy883,"Iran segera perbanyak nuklir dan berkolaborasi dengan korut, rusia n china..",56,2026-04-18T11:50:18Z
@zipzikin7084,"HERE WE GO AGAINS ,,,,BLACK MONDAYS!!!",0,2026-04-18T11:50:08Z
@Thefather-h8w,"3 tokoh BOP yang omongannya tidak bisa dipercaya
1 Donald Trump
2 Netanyahu
3 PRABOWO",0,2026-04-18T11:49:55Z
@adharhadi,tidak berguna melakukan pembicaraan langsung dengan amerika,0,2026-04-18T11:49:51Z
@amryfathoni280,Donaldtrump real odgj,0,2026-04-18T11:49:27Z
@dozer-x9o,Mampus..  rasain😂,0,2026-04-18T11:48:38Z
@dayupratama700,"Ya kan jngan percaya sama as . stlah trbuka tengker"" lewat dan di posisi aman.  As pasti berulah lagi . Mulut Trump as Israel itu busukk",0,2026-04-18T11:48:28Z
@mtfachrunnissa5887,"Makanyaaa... jangan percaya sama trump dan israel. Dia itu iblis.
Selalu berkhianat.
. Kalau berkata selalu bohong.
. Berjanji selalu ingkar",0,2026-04-18T11:48:18Z
@RezaWorld-g2z,"waktu dicabut blokade kata Trumpet : ""MENANG"" saat ditutup lagi alasannya apa lagi nih KAKEK TUKANG INGKAR JANJI",0,2026-04-18T11:47:12Z
@abusyubbar6567,Sangat sabar iran menghadapi iblis,5,2026-04-18T11:46:53Z
@ZaenalAbidin-o8e,"Tujuan israel gencatan senjata 10 hari dilibanon, bila perang terjadi antara AS/israel dengan Iran, hizbullah tidak ikut menyerang israel",0,2026-04-18T11:46:37Z
@betoklaut0182,"Negara engak bisa di percaya.
Ngapain di temani.",42,2026-04-18T11:45:37Z
@IndonesiaIndonesia-p5x,Sudah hafal indonesia di permainkan oleh Iran 🤣,0,2026-04-18T11:45:34Z
@Tatmocouwsu,"Orang orang kristen punya kebiasaan berkhianat pada perjanjian dengan ummat Islam,maka wajar jika USA melanggar perjanjian 😅",0,2026-04-18T11:45:25Z
@QMAFarm,Udh di bilang jgn pernh percy sama Dajjal kyak Donal trump.dia it teroris dunia,0,2026-04-18T11:44:26Z
@Santosa-b7i,Semoga Amerika cepet runtuh,0,2026-04-18T11:44:11Z
@haruman_dom,"Entah apa arti dan guna nya PBB,semua negara di dunia ini gk ada yg berani dgn AS. Padahal gampang saja jika negara di dunia ini mau kompak. Ini sdh jdi mslh seluruh bangsa di dunia,tapi semua gk mau kompak.",0,2026-04-18T11:43:23Z
@AnTony-j6y,"bajingan trump ini memang menginginkan harga minyak tetap tinggi, karena antek2nya memainkan permainan ekonomi dan mencari keuntungan ekonomi dari kenaikan harga minyak ini, yg akan memperberat ekonomi negara2 yg sangat bergantung pada minyak, jadi ditutup iran atau diblokade amerika, sama saja, perang ini tujuannya utk kepentingan ekonomi trump",0,2026-04-18T11:43:17Z
@Gana881,Apakah dunia masih akan berharap pada AS?,0,2026-04-18T11:42:48Z
@hendriwibowo4394,"Kaya anak""",2,2026-04-18T11:42:27Z
@tarnahayati2535,"Amerika & Israel takkan pernah bisa dipercaya mereka adalah manusia2 munafik & dhzalim kepada siapa saja ,oleh karena itu jangan pernah dikasih kasih hati,Iran harus waspada",0,2026-04-18T11:42:03Z
@arumgondangmanis4580,"Selat Hormus milik Iran, Bukan milik Amerika",50,2026-04-18T11:41:49Z
@PakSumirin-kl3pm,"Iran terlalu baik terhadap. AS, jangan takut dg bajak laut AS, langsung rudal kapal2 nuklir AS.",0,2026-04-18T11:41:19Z
@RohaYati-j5n,Metro tv mantap berani bilang Amerika negara perampok ❤,0,2026-04-18T11:41:15Z
@wawasupriadi,As omon omon doang,0,2026-04-18T11:40:43Z
@sumartonokesu4820,"😮😮😮😮😮semua nya sekarang rugi...... 
Minyak jadi mahal",2,2026-04-18T11:39:39Z
@SamSamSaja,Amerika menjadi BAJAK LAUT,0,2026-04-18T11:39:15Z
@jokobudi8024,KALAU TIDAK INGKAR JANJI BUKAN AMERIKA😡,0,2026-04-18T11:38:46Z
@den_hasfa,"Jangan beri celah sedikitpun, tunjukkan kalo IRGC tidak takut sama sekali dgn Amer. Tanpa Amer , Israel ga ada power.",0,2026-04-18T11:38:46Z
@AkunCadangan-d5k8t,"eeeeeuuuuuh.. isrewel AS pengacau....!!! Lo yg mulai, yg agresi. lo yg ingin damai.. sungguh tak punya akal",0,2026-04-18T11:38:36Z
@NurJono-iz4hv,SEBAIKNYA SETIAP NEGARA  ITU PUNYA NUKLIR UNTUK PERTAHANAN !,48,2026-04-18T11:36:33Z
@mustainabdullah7171,Semoga kehancuran Israel dan Amerika serikat disegerakan.amin,0,2026-04-18T11:36:17Z
@jumainstrong1514,"Israel hancur Amerika baru nyerah,hanya Iran yang mampu menghancurkan  Israel,",0,2026-04-18T11:36:08Z
@supriyadisonsy2091,"donald bebek merasa dunia ini milk AS . Dgn sikap seperti itu , hrs ada ngr yg brani sama AS",5,2026-04-18T11:35:42Z
@AlGazaliSungkar,"US Navy hrs blokade total, makanan dan obat²an hrs di blok masuk ke Iran. Kita lihat kelaparan 95jr rakyat Iran",0,2026-04-18T11:35:34Z
@FajriAskar,AS &Israel tidak lama lg akan hancur lebur....Iran ❤❤❤,0,2026-04-18T11:35:06Z
@valarmorghulis-ValarDohaeris-H,Gak bosen maen drama ini IRGC? HAHA,0,2026-04-18T11:34:53Z
@Mandra-j4b,Eropa pake lilin lagi 😂,0,2026-04-18T11:34:34Z
@ayamgeprekmaskanjeng6744,Mantaaaaappppp..................,0,2026-04-18T11:34:19Z
@BambangSaptosoeharto,"Sudahlah .. TIDAK ADA NEGOSIASI DENGAN IBLIS TRUMP .. 
TETAP SEMANGAT BERJUANG BANGSA IRAN",0,2026-04-18T11:33:01Z
@m.guntur1796,Dasarx licik selamanya akn licik. Jgn dipercaya lg,57,2026-04-18T11:32:46Z
@saparwadi9814,Semua presiden Amerika munafiq,0,2026-04-18T11:32:33Z
@bahenol7775,Jalan satu2nya perang habis2an,0,2026-04-18T11:32:31Z
@harysm_17,"CATAT :
"" Jgn Pernah Percaya Terrorist AS & Z10N15 51R43L ""!!!",0,2026-04-18T11:31:59Z
@td200,trump sudah gilaaaaaaa,0,2026-04-18T11:31:53Z
@msukmawijayaaljazani2129,Mamarica itu raja nya kejahatan dunia..jd jgn skle2 dg nya.😮,16,2026-04-18T11:31:52Z
@PakSumirin-kl3pm,"AS tidak mau hengkang dari Teluk hormus, ayo Iran!! Langsung hancurkan kapal2 yg ada diteluk.",18,2026-04-18T11:31:50Z
@yarmanhura6497,"Tuhan saja mereka bohongi, apalagi manusia..",12,2026-04-18T11:31:29Z
@gatotdwi4548,Buang kerok emang as dan israel,0,2026-04-18T11:31:21Z
@Abuafkarabqori,Donald bebek kok dipercaya,0,2026-04-18T11:31:16Z
@dhiastama2114,Temenya prabuwuuuuuuu emang susah di bilangin,7,2026-04-18T11:30:47Z
@cyberrtxon5499,Amerika janji? sejak kapan mereka menepati?,9,2026-04-18T11:29:52Z
@miatybarapa265,Jalan satu2nya supaya Iran tdak diganggu adalah harus secepatnya Punya Nuklir,128,2026-04-18T11:29:30Z
@OtteAusan-u3z,"Amerika terlihat pengecut karena ketika terjadi pembicaraan kesepakan mereka justru mengerahkan armada untuk di tempat kan di area blokade hanya supaya tidak di tembak Iran.... Negeri pengecut dengan mengalihkan perhatian ketika Israel menembak tentara Indonesia dan menyerang Libanon, nyawa begitu murah bagi mereka",0,2026-04-18T11:29:12Z
@HansKoko,Kan saya sudah bilang gak bakal lama 🤣🤣🤣,1,2026-04-18T11:29:11Z
@jhonjhonredbull8506,Iran seharus nya kasi waktu kapal2 tengker harus cepet melintas serentak hanya waktu 10jam ...yg telat tungu 4mingu lagi...kan saling pacu kapal2 gede saling pepet  kayak metromini india,1,2026-04-18T11:29:08Z
@jhonjhonredbull8506,Iran seharus nya kasi waktu kapal2 tengker harus cepet melintas serentak hanya waktu 10jam ...yg telat tungu 4mingu lagi...kan saling pacu kapal2 gede saling pepet  kayak metromini india 😂😂,0,2026-04-18T11:29:08Z
@masd9665,Ribet bgt,2,2026-04-18T11:28:56Z
@fitria_aisyahrami,"genjatan senjata hanya tarik ulur strategi peperangan bagi Teroris AS.
bagi teroris AS kekalahan akibat kurangnya strategi di awal invasi bukan kekalahan mutlak,melainkan perang yang berhenti sejenak.",0,2026-04-18T11:28:33Z
@miatybarapa265,"Jangan pernah percaya Amerika
penjajah dan perampok tdak akan berubah",0,2026-04-18T11:28:16Z
@DennyWardan,Lama lama.  Keduanya kurang ajar. Gak mikir kepentingan dunia,7,2026-04-18T11:28:14Z
@lalaimas-of9ni,Silahkan kalo mau percaya sama Amerika 😅 baru tau ya.,0,2026-04-18T11:27:53Z
@RipRipto,Sulit untuk mendapatkan titik temu karena as - is cari menangnya sendiri 😂😂😂,0,2026-04-18T11:27:36Z
@RahmatTaufiksaleh,IRGC TOP MARGOTOP ❤❤❤😂😂😂,0,2026-04-18T11:27:13Z
@oegeng5188,"Amerika israel dari dulu nggak bisa dipercaya, kalau sudah gini dijamin negara2 teluk nggak bisa jual minyak",0,2026-04-18T11:26:51Z
@ariesbudi5313,Jgn biarkan usa semakin merajalela,1,2026-04-18T11:26:04Z
@MuhamaddAskim-j1i,Oten indo vs trum/setannyahu😂,0,2026-04-18T11:25:41Z
@AndeDjuada,Ass IEAN HARUS BERTINDAK TEGAS SETELAH HABIS WAKTU GENCATAN SENNATA LANGSUNG SERANG KAPAL INDUK PENJAJAH AMERIKA JANGAN MAU LAGI NEGOSIASI PERCUMA GA ADA GUNANYA RAKYAT INDONESIA MUSLIM DUKUNG PENUH IRAN MELAWAN ABRESOR IBLIS TRUMP,0,2026-04-18T11:25:26Z
@indringgalesrealita7515,Hadeh parah iran KLW d buka Amerika semakin percaya diri bahwa dia mampu menekan Iran dn melemahkan ekonomi Iran sehingga dia akan semakin semena mena dn mendekte Iran d perundingan mendatang 😂😂😂😂 ini membuka Hormuz adalah ide bodoh d saat lawan menekan baiknya harusnya iran makin menguat dn memblokade selat bab ell bukan membuka Hormuz kecuali setelah ad kesepakatan damai kesepakatan aja blm ada malah d buka ide gila lah,0,2026-04-18T11:25:20Z
@muzio-7513,AS ama israel itu tipe Licik....dan suka ingkar janji...itu udh ada d alkitab...mana ada YAHUDI yang jujur.....TIDAK ADA...,0,2026-04-18T11:23:47Z
@BYANZCxx,Langsung rudal ke israel,0,2026-04-18T11:23:45Z
@ServiceHl,Amerika ini sudah sangat sangat meresahkan dunia. Ganyang Amerika 👊,0,2026-04-18T11:23:43Z
@verify8295,Gila AS mau seenak jidatnya. Sudahlah blokade aja hormus seumur hidup.,4,2026-04-18T11:23:35Z
@SamsuriSaja-j5j,"Negaranya orang itu, ngapain kalian di situ",11,2026-04-18T11:23:12Z
@layarijo-ll9hw,"Dari dulu zionis ama barat mana ada nepatin janji.😅😅
Mereka yg buat mereka pula yg langgar.",0,2026-04-18T11:22:04Z
@JakaAnugrah-x1u,"As sama israel dia bikin kesepakatan hanya ambil kelengahan, saat lawan focus ke sepakatan as atau israel lgsg nyerang lawan nanti lgsg deh cari2 alasan",36,2026-04-18T11:21:52Z
@andywahyu9821,Sejak kapan Amerika Ama Israel bisa dioercaya,40,2026-04-18T11:21:12Z
@AnangBintoro,"BRAVO IRAN, JANGAN TUNDUK PADA ZIONIS.",0,2026-04-18T11:20:44Z
@petualanganPelangi,Buka tutup buka tutup kaya hati seorang wanita pada mantannya,2,2026-04-18T11:20:13Z
@aroemelang,NASNYA MEMANG SELALU INGKAR JADI UDAH JANGAN PERCAYA DEH,0,2026-04-18T11:20:07Z
@ZaenalAbidin-qr1lv,Preman laut,0,2026-04-18T11:19:55Z
@subhanali7709,Amirika ingin merampok dan menjajah serta menginjak injak negara lain..,64,2026-04-18T11:19:50Z
@GayatriRajapatni-i9z,"Berita pada semrawut ...ada yg bilang dibuka , ada yg bilang ditutup. Mana yg bener ???",1,2026-04-18T11:19:31Z
@aleidaarla7425,Kog masih aja percaya sm mamarika sih..😂😂😂,28,2026-04-18T11:19:18Z
@ardy750,Amerika dan Israel mana pernah tepati janji..org licik gak akan pernah menang.. mereka akan kesusahan sendiri.,69,2026-04-18T11:17:19Z
@AbahAfandi-k1g,Trump kebingungan menghadapi perang dgn Iran,3,2026-04-18T11:16:32Z
@rivaneffendi3175,"Presidennya Amerika Serikat sudah menjadi orang gila... 
Trump sudah sperti orang stress yg tidak mempunyai akal pikiran... 
Amat disayang kan Amerika Serikat mempunyai presiden ODGJ....",4,2026-04-18T11:16:15Z
@youtube-Use-u7s,"Trump itu bukan mau DAMAI, melainkan mau berkuasa atas negara lain atau melakukan PENJAJAHAN TIDAK LANGSUNG.

Senjatanya utamanya: EMBARGO.
Lagu Politik Luar Negeri Trump itu KOLOT.

Tindakan Iran itu LOGIS !",25,2026-04-18T11:15:50Z
@Wolfmentality-b-b-q6g,"😂😂😂 Ada lagi tidak paya. La berlagak,, jangan jadi bodoh l, kalau Iran berani tutup balik selahermus,, siap, siap la merasakan rudal Amerika.",0,2026-04-18T11:15:20Z
@SigitPacelup,Amerika negara yg gak bisa di percaya.,33,2026-04-18T11:13:51Z
@anursetyocandra,Selat Malaka naikkan,1,2026-04-18T11:13:07Z
@drelyani7939,"Mulut tramp di percaya ,bau tahi  dan belatung ,org TDK waras  se dunia",0,2026-04-18T22:36:15Z
@akhiranbuulolo5622,"Trik jitu Amerika UNTUK membuka selah Hormuz makanya Amerika menekan habis""san Iran memblok Kade Hormuz😂😂😂kalo Iran yg megang sela Hormuz GC bakalan di buka karena Khamenei sudah tewas mengenaskan di buat saudara ku Amerika 😂😂😂

Respek lah pokoknya SM Amerika❤❤❤❤
Beda dengan trik Konohan jual kuburan,jual sandal Mamad untuk di cium"" pokoknya banyak lah keunggulan pengikut Mamad demi isi dompet husen😂😂😂",0,2026-04-18T22:28:05Z
@antoyantoempy,timur tengah selalu perang karna kerakusan as dan israel,0,2026-04-18T22:09:20Z
@JarniWates,Semoga Indonesia tidak jadi jogosnya Amerika,0,2026-04-18T22:08:15Z
@Vacas321,Intinya kalau iran mau mensukseskan program nuklirnya artinya iran benar-benar mau menuklir Amerika dan Israel. Jadi Amerika dan Israel wajib menuklir dluan iran,0,2026-04-18T21:42:22Z
@albertusflorides8674,Banyak omong,0,2026-04-18T20:56:05Z
@DenisJuliandua,"satu2 ny jalan ,hancurkn America,Biar rakyat ny cocar kacir",0,2026-04-18T20:49:39Z
@DenisJuliandua,"sepertinya  negara2 lain ga ada yg beranai,hancurkn America,",0,2026-04-18T20:45:49Z
@AliBaba-r7l1u,Prabowo gausa bergaul ma Amerika bisa GK si soalnya ngeri Prabowo tu polos kedekatan itulah yg jdi kunci Amerika jdi bisa pantau iran bisa Serang Iran yg psti buat bencana doang percaya DECH,0,2026-04-18T19:07:11Z
@AliBaba-r7l1u,Prabowo tu polos dongo juga jdi saya mohon Prabowo jngn Deket SMA Amerika karna itu hnya membawa bencana buat iran kedekatan itu lah yg jdi kunci Amerika Amerika,0,2026-04-18T19:03:31Z
@CancerBoy-k9c,"Pecundang selamanya pecundang. Solusinya, lawan, jika mampu, kirim rudal rudal yang mematikan langsung kejantung negara USA.",0,2026-04-18T18:28:13Z
@e.r427,Donal bebek penjahat perang,0,2026-04-18T18:22:17Z
@BangAhmada,"Apa Trump lupa kalau Iran itu Persia, 😂
Semoga penjajah AS dan Israel segara runtuh",0,2026-04-18T17:56:36Z
